iteration,chain,pA,pB,lp,n_steps,is_accept,acceptance_rate,log_density,hamiltonian_energy,hamiltonian_energy_error,max_hamiltonian_energy_error,tree_depth,numerical_error,step_size,nom_step_size
1777,1,0.019504178459193822,0.11050804839960147,-13.913980292074807,3.0,1.0,0.4533780718019685,-13.913980292074807,15.979889683514404,-0.5658334612966129,1.8151151335911777,2.0,0.0,1.1011718230836205,1.1011718230836205
1778,1,0.025914981765605485,0.115544042688878,-14.137960523838133,3.0,1.0,0.9422100865094328,-14.137960523838133,14.164535255824996,0.06918937071422349,0.06918937071422349,1.0,0.0,1.1011718230836205,1.1011718230836205
1779,1,0.010169400436060799,0.10664655571535485,-14.34665215291298,3.0,1.0,0.937252529875726,-14.34665215291298,14.42732782442602,0.09477747286065785,0.09477747286065785,2.0,0.0,1.1011718230836205,1.1011718230836205
1780,1,0.019389598676093838,0.11195556605846056,-13.920364811797722,3.0,1.0,0.8841951348628462,-13.920364811797722,15.279588032321376,-0.20575893477684026,0.21539068136779704,2.0,0.0,1.1011718230836205,1.1011718230836205
1781,1,0.019644255638660603,0.11150458928679441,-13.91668173726454,3.0,1.0,0.7864125006887909,-13.91668173726454,15.238981325032626,0.00023228827722299172,0.3900946131076992,2.0,0.0,1.1011718230836205,1.1011718230836205
1782,1,0.008726207244525283,0.1185342337465431,-14.715999456307578,3.0,1.0,0.7954001561581977,-14.715999456307578,14.936525997446644,0.24541979088455435,0.42816688777800316,1.0,0.0,1.1011718230836205,1.1011718230836205
1783,1,0.008384878343962458,0.12506260638304406,-15.435149452199845,1.0,1.0,0.8093661283874595,-15.435149452199845,15.535301276472664,0.21150389521999458,0.21150389521999458,1.0,0.0,1.1011718230836205,1.1011718230836205
1784,1,0.008315079498037052,0.1265282690520701,-15.645630448619574,3.0,1.0,0.9791709261489223,-15.645630448619574,16.004267808909596,0.06452489088724533,-0.39242288282341775,2.0,0.0,1.1011718230836205,1.1011718230836205
1785,1,0.007931557214280375,0.09684129371193503,-15.60410568955933,3.0,1.0,1.0,-15.60410568955933,16.362040905912558,-0.024187197945817474,-0.3380528971592689,2.0,0.0,1.1011718230836205,1.1011718230836205
1786,1,0.03127443693104778,0.1278400554671319,-15.587741753429547,3.0,1.0,0.9869559401917485,-15.587741753429547,16.184017125373575,-0.07259109451138102,-0.35535503531738755,2.0,0.0,1.1011718230836205,1.1011718230836205
1787,1,0.004728333572173511,0.09768037362433363,-16.21278769572525,3.0,1.0,0.31828063850849314,-16.21278769572525,20.22822813255786,0.8806815308960516,1.7172632092534954,1.0,0.0,1.1011718230836205,1.1011718230836205
1788,1,0.009822074938801542,0.11649160691167199,-14.454162684318964,3.0,1.0,1.0,-14.454162684318964,16.541958252922427,-0.38110753796583197,-0.38110753796583197,1.0,0.0,1.1011718230836205,1.1011718230836205
1789,1,0.041940686316547356,0.11759776728023343,-15.03424539553886,3.0,1.0,0.8531662569023389,-15.03424539553886,15.757092228842382,0.2629170167641064,0.2629170167641064,2.0,0.0,1.1011718230836205,1.1011718230836205
1790,1,0.02412570932518966,0.12260092966934738,-14.647220187126505,3.0,1.0,1.0,-14.647220187126505,15.120344147236922,-0.26802512916425414,-0.2991509671948567,2.0,0.0,1.1011718230836205,1.1011718230836205
1791,1,0.014571002995655185,0.1009968043579301,-14.49746157392886,3.0,1.0,0.6722435116355968,-14.49746157392886,17.11059628512644,0.07638885255992633,0.9078415480703725,2.0,0.0,1.1011718230836205,1.1011718230836205
1792,1,0.009586836241008655,0.09695598726282861,-15.368190457866303,1.0,1.0,0.8116761649950681,-15.368190457866303,15.428736675842776,0.20865382994937676,0.20865382994937676,1.0,0.0,1.1011718230836205,1.1011718230836205
1793,1,0.04523972094095225,0.11149219549021867,-15.02195493321761,3.0,1.0,0.9188504892289457,-15.02195493321761,16.377655666746374,-0.16482883140860238,0.2789847141130899,2.0,0.0,1.1011718230836205,1.1011718230836205
1794,1,0.026482937397118513,0.11164811128526593,-14.04655345154122,1.0,1.0,1.0,-14.04655345154122,14.580556045317822,-0.521464961815072,-0.521464961815072,1.0,0.0,1.1011718230836205,1.1011718230836205
1795,1,0.014900971246968986,0.12252739294030816,-14.63492684035825,3.0,1.0,0.5801272211269984,-14.63492684035825,15.918716314329053,0.40600193215915326,0.8125904782224147,2.0,0.0,1.1011718230836205,1.1011718230836205
1796,1,0.014900971246968986,0.12252739294030816,-14.63492684035825,1.0,1.0,0.012269653532433422,-14.63492684035825,18.028288439371575,0.0,4.400626257623479,1.0,0.0,1.1011718230836205,1.1011718230836205
1797,1,0.017685954003858206,0.13385152100060527,-16.34239762612118,1.0,1.0,0.5804276783664011,-16.34239762612118,16.424336253927905,0.5439900706763545,0.5439900706763545,1.0,0.0,1.1011718230836205,1.1011718230836205
1798,1,0.023329339178217886,0.10126104609531214,-14.445108712691624,3.0,1.0,1.0,-14.445108712691624,16.01329240253679,-0.5276360332284398,-0.6919184153359534,2.0,0.0,1.1011718230836205,1.1011718230836205
1799,1,0.023329339178217886,0.10126104609531214,-14.445108712691624,1.0,1.0,0.4593588058542033,-14.445108712691624,15.486953723757184,0.0,0.7779236621987007,1.0,0.0,1.1011718230836205,1.1011718230836205
1800,1,0.02640187065128428,0.10606567164929533,-14.156028529611117,3.0,1.0,1.0,-14.156028529611117,14.437896414743769,-0.06715484671620153,-0.10070930087437802,2.0,0.0,1.1011718230836205,1.1011718230836205
1801,1,0.002948346374572036,0.1058693766954968,-16.198789044654873,3.0,1.0,0.20598400738998993,-16.198789044654873,18.601355915666808,1.1493639831182243,9.253641996940736,2.0,0.0,1.1011718230836205,1.1011718230836205
1802,1,0.01978107724747563,0.10542407786541108,-14.064589642717257,3.0,1.0,0.7194734661799371,-14.064589642717257,16.078099595488254,-0.4987053150333445,1.4401972637535252,2.0,0.0,1.1011718230836205,1.1011718230836205
1803,1,0.01618131967280203,0.12615066580239281,-15.054230593998954,3.0,1.0,0.5415752313610543,-15.054230593998954,16.255422010108603,0.450419826035688,0.886505112179691,2.0,0.0,1.1011718230836205,1.1011718230836205
1804,1,0.0336257280901926,0.14292805491256125,-18.86345394055802,1.0,1.0,0.29445005742962277,-18.86345394055802,18.994251878652804,1.2226458745512545,1.2226458745512545,1.0,0.0,1.1011718230836205,1.1011718230836205
1805,1,0.01736140991010625,0.12982736740440465,-15.603919049741592,1.0,1.0,1.0,-15.603919049741592,18.051291231040395,-1.077496321557632,-1.077496321557632,1.0,0.0,1.1011718230836205,1.1011718230836205
1806,1,0.018644231044545868,0.09264021634640882,-15.769777692741535,3.0,1.0,0.9959490042755278,-15.769777692741535,16.13409395682037,0.012227438541266622,-0.3040878847188999,2.0,0.0,1.1011718230836205,1.1011718230836205
1807,1,0.013435808759174607,0.12244782423389697,-14.683085866869629,3.0,1.0,0.8109119054188346,-14.683085866869629,17.5689922954013,-0.36825532131930316,0.8376280923879378,2.0,0.0,1.1011718230836205,1.1011718230836205
1808,1,0.01109357385199362,0.09523571983669574,-15.517489566945173,3.0,1.0,0.8827461464556065,-15.517489566945173,15.746663902067299,0.22907201699468338,0.22907201699468338,2.0,0.0,1.1011718230836205,1.1011718230836205
1809,1,0.036883815322566536,0.1369787040563922,-17.58974811811204,3.0,1.0,0.9202607834488948,-17.58974811811204,18.003328958832334,0.2734079668283016,-0.41176551432290864,2.0,0.0,1.1011718230836205,1.1011718230836205
1810,1,0.012322158026843926,0.11165244259137103,-14.093652875024592,3.0,1.0,1.0,-14.093652875024592,17.25342833695892,-0.8784144377699832,-0.8784144377699832,1.0,0.0,1.1011718230836205,1.1011718230836205
1811,1,0.051457098640192246,0.11366140313043767,-15.496186114019608,3.0,1.0,0.7960971084934547,-15.496186114019608,15.632694617362853,0.2108985431159951,0.24240059460643515,1.0,0.0,1.1011718230836205,1.1011718230836205
1812,1,0.005183333229892272,0.10712645507670263,-15.199648172497053,3.0,1.0,1.0,-15.199648172497053,15.319882825402443,-0.24591668389578736,-0.4897057280719679,2.0,0.0,1.1011718230836205,1.1011718230836205
1813,1,0.00958171025305124,0.1261615717642981,-15.434096086120702,3.0,1.0,0.8508209629664182,-15.434096086120702,16.712249166892644,0.16383903241030495,0.2530393413387557,2.0,0.0,1.1011718230836205,1.1011718230836205
1814,1,0.018489710332431554,0.10414254392544123,-14.146260288150792,3.0,1.0,1.0,-14.146260288150792,15.19509865423298,-0.3594896723167196,-0.42150195302084903,2.0,0.0,1.1011718230836205,1.1011718230836205
1815,1,0.04018480420155196,0.1000535301281257,-15.318612374890016,3.0,1.0,0.7773904696779863,-15.318612374890016,15.339949021063038,0.3874618592162129,0.3874618592162129,1.0,0.0,1.1011718230836205,1.1011718230836205
1816,1,0.04018480420155196,0.1000535301281257,-15.318612374890016,3.0,1.0,0.10929335962400051,-15.318612374890016,19.524162872183993,0.0,5.203777445845482,2.0,0.0,1.1011718230836205,1.1011718230836205
1817,1,0.0013312975425725036,0.1237794025571945,-18.373213321594964,3.0,1.0,0.2923750498872482,-18.373213321594964,18.814657529403,1.3426861154103733,1.3426861154103733,2.0,0.0,1.1011718230836205,1.1011718230836205
1818,1,0.047605769190320384,0.10045330509604106,-15.754259478571615,3.0,1.0,0.9708064926956806,-15.754259478571615,17.95995488121832,-1.2842599035918916,-1.2842599035918916,2.0,0.0,1.1011718230836205,1.1011718230836205
1819,1,0.031940530554318725,0.10097443477696534,-14.772334478431453,1.0,1.0,1.0,-14.772334478431453,15.528533812020974,-0.5801353073076783,-0.5801353073076783,1.0,0.0,1.1011718230836205,1.1011718230836205
1820,1,0.013466819114085966,0.11882768613591234,-14.344761145280948,3.0,1.0,0.9062771126540282,-14.344761145280948,15.135225258102261,0.05130414176345255,0.2247953077825109,2.0,0.0,1.1011718230836205,1.1011718230836205
1821,1,0.02838266235077731,0.11512663790786058,-14.202218769506045,3.0,1.0,0.9998986394890004,-14.202218769506045,14.535983952481791,-0.09083867236277143,-0.09083867236277143,2.0,0.0,1.1011718230836205,1.1011718230836205
1822,1,0.011554150271146457,0.10104221552871413,-14.649615581200221,3.0,1.0,0.9607125041273884,-14.649615581200221,14.681689783438655,0.1254073253976582,0.1254073253976582,2.0,0.0,1.1011718230836205,1.1011718230836205
1823,1,0.01667131986406821,0.11568692794006599,-14.051066518757448,3.0,1.0,0.8729596964588401,-14.051066518757448,15.629467421868599,-0.16441464750008095,0.47984535756391544,2.0,0.0,1.1011718230836205,1.1011718230836205
1824,1,0.01667131986406821,0.11568692794006599,-14.051066518757448,3.0,1.0,0.1900337051226777,-14.051066518757448,17.041243172605046,0.0,8.232082884874135,2.0,0.0,1.1011718230836205,1.1011718230836205
1825,1,0.024520442408516696,0.10064729511163982,-14.538898993794717,3.0,1.0,0.8276276280998687,-14.538898993794717,14.99484769097182,-0.0025036131262776706,0.30075983935023665,2.0,0.0,1.1011718230836205,1.1011718230836205
1826,1,0.015292866532363569,0.11454424051731521,-14.032271209410435,3.0,1.0,0.8673274143959979,-14.032271209410435,15.724820315202669,-0.17686786606684635,0.5026992396746355,2.0,0.0,1.1011718230836205,1.1011718230836205
1827,1,0.00041425728470127147,0.12137800565219138,-20.461743227616378,3.0,1.0,0.1928907207833315,-20.461743227616378,21.585332344023826,1.1019296604374489,15.23327906853875,2.0,0.0,1.1011718230836205,1.1011718230836205
1828,1,0.0015480687118262183,0.10422110596350835,-17.50086984646226,3.0,1.0,0.6666666787330543,-17.50086984646226,21.29409484416816,-0.12158771831183657,17.134229842635012,1.0,0.0,1.1011718230836205,1.1011718230836205
1829,1,0.010843248362292012,0.12241742352012328,-14.846543995016477,3.0,1.0,0.9844891336790851,-14.846543995016477,17.55324328357487,-0.2713225784915565,-0.2713225784915565,2.0,0.0,1.1011718230836205,1.1011718230836205
1830,1,0.0229272666348843,0.09059974468556846,-16.27866068167775,3.0,1.0,0.8637124683173519,-16.27866068167775,16.458458350743307,0.39868889545235575,0.39868889545235575,2.0,0.0,1.1011718230836205,1.1011718230836205
1831,1,0.017948883983233882,0.13219244421583418,-16.019704748823585,3.0,1.0,0.9909901727511682,-16.019704748823585,17.055506734601607,0.02660462151235876,-0.2437011494263288,2.0,0.0,1.1011718230836205,1.1011718230836205
1832,1,0.008962450751436434,0.09953322775449001,-15.076039373110767,3.0,1.0,1.0,-15.076039373110767,16.187276842730526,-0.27611028714005315,-0.3820798069746978,2.0,0.0,1.1011718230836205,1.1011718230836205
1833,1,0.011740049272842092,0.11200496405110412,-14.135379847117553,3.0,1.0,1.0,-14.135379847117553,15.039201378737904,-0.2394331381506234,-0.2394331381506234,2.0,0.0,1.1011718230836205,1.1011718230836205
1834,1,0.02789988089135741,0.09490981558776562,-15.491583264381863,3.0,1.0,0.8613578942780649,-15.491583264381863,16.578271509809888,-0.2963482093637282,0.5377281348759446,2.0,0.0,1.1011718230836205,1.1011718230836205
1835,1,0.010668201768646341,0.12626255750464735,-15.341234249983401,3.0,1.0,0.9573272588901952,-15.341234249983401,15.975378626124115,0.048882158430297196,-0.2559216303680678,2.0,0.0,1.1011718230836205,1.1011718230836205
1836,1,0.025328170891134705,0.0956847799042556,-15.269887183906715,3.0,1.0,1.0,-15.269887183906715,15.453895252757121,-0.06424994145772445,-0.25081004396660234,2.0,0.0,1.1011718230836205,1.1011718230836205
1837,1,0.014741697349088133,0.11380297820574961,-14.023989733732108,3.0,1.0,1.0,-14.023989733732108,15.103619773251296,-0.35742461763348565,-0.3754120225126396,2.0,0.0,1.1011718230836205,1.1011718230836205
1838,1,0.023799572596629907,0.10969893596800233,-13.975757006347946,3.0,1.0,0.8289599244366084,-13.975757006347946,15.081982062829173,-0.00181883178791864,0.3352041339158127,2.0,0.0,1.1011718230836205,1.1011718230836205
1839,1,0.01746238992766156,0.10002619957464128,-14.54513266555475,3.0,1.0,0.8765840909414994,-14.54513266555475,14.893957361421425,0.16299805046231164,0.23554607050152576,2.0,0.0,1.1011718230836205,1.1011718230836205
1840,1,0.0015625300127125334,0.10922680614856586,-17.268651551080445,3.0,1.0,0.5446587178735952,-17.268651551080445,18.048476143593607,0.48244453283862754,0.6805447809064908,2.0,0.0,1.1011718230836205,1.1011718230836205
1841,1,0.0024053902345708587,0.1050028886448185,-16.61659192273799,3.0,1.0,0.9621596850337267,-16.61659192273799,18.298153260527112,0.012913671352283274,-0.2010185667594051,2.0,0.0,1.1011718230836205,1.1011718230836205
1842,1,0.002208133080784266,0.10467504474485351,-16.7957153711291,1.0,1.0,0.9884675209330733,-16.7957153711291,17.023396424006165,0.011599493832790131,0.011599493832790131,1.0,0.0,1.1011718230836205,1.1011718230836205
1843,1,0.04640786128828772,0.1051264102330221,-15.265562979153902,3.0,1.0,0.9953266396183248,-15.265562979153902,16.66585059386866,-0.8855750165680476,-0.8855750165680476,2.0,0.0,1.1011718230836205,1.1011718230836205
1844,1,0.006179783372937569,0.11814363488375164,-15.135159899421529,3.0,1.0,1.0,-15.135159899421529,15.485223110632992,-0.13617293199031444,-0.24962859757206068,2.0,0.0,1.1011718230836205,1.1011718230836205
1845,1,0.034567184634187585,0.09718096201213654,-15.398582702636713,3.0,1.0,0.8289144299633452,-15.398582702636713,17.023491731673705,0.02940230516601261,0.6621960418855544,2.0,0.0,1.1011718230836205,1.1011718230836205
1846,1,0.024173745840172053,0.1153170956790327,-14.080779239603563,3.0,1.0,0.9647448343425368,-14.080779239603563,15.517121896404744,-0.4613727455091645,-0.4613727455091645,2.0,0.0,1.1011718230836205,1.1011718230836205
1847,1,0.013690259635650542,0.10761725450660134,-14.070077956737844,3.0,1.0,0.6290706760984229,-14.070077956737844,16.743011446313826,0.04600410105499009,0.8519557162464757,2.0,0.0,1.1011718230836205,1.1011718230836205
1848,1,0.0260779858066894,0.11848079172047822,-14.320270640579523,3.0,1.0,0.9764777273211064,-14.320270640579523,14.347050341260202,0.07318036040421738,0.07318036040421738,2.0,0.0,1.1011718230836205,1.1011718230836205
1849,1,0.02221792705046479,0.125159725746717,-14.918715005963762,1.0,1.0,0.8390701359171132,-14.918715005963762,14.99602646009535,0.17546098135190036,0.17546098135190036,1.0,0.0,1.1011718230836205,1.1011718230836205
1850,1,0.04266083308478176,0.12901557995243265,-16.398400656278156,1.0,1.0,0.5507833085883795,-16.398400656278156,16.619935065373756,0.596413816529477,0.596413816529477,1.0,0.0,1.1011718230836205,1.1011718230836205
1851,1,0.008024759367470269,0.10348618633099269,-14.802914467619159,3.0,1.0,1.0,-14.802914467619159,15.996825737969024,-0.5204012587376372,-0.8655089426252651,2.0,0.0,1.1011718230836205,1.1011718230836205
1852,1,0.025187479970642215,0.1026758246063854,-14.35343098565418,3.0,1.0,0.8736877777809465,-14.35343098565418,15.185592020839268,-0.26047634594058877,0.47632221618956017,2.0,0.0,1.1011718230836205,1.1011718230836205
1853,1,0.01682876416018464,0.11609251245472808,-14.068893828643345,3.0,1.0,1.0,-14.068893828643345,14.302412215208763,-0.0779140928982276,-0.09350808107409847,2.0,0.0,1.1011718230836205,1.1011718230836205
1854,1,0.011976930749824099,0.10129380372008533,-14.593707502726021,3.0,1.0,0.8804618848499525,-14.593707502726021,14.687542325996992,0.14815559825962055,0.16523447049379847,2.0,0.0,1.1011718230836205,1.1011718230836205
1855,1,0.0141232288004312,0.10624231240397607,-14.107654880032717,3.0,1.0,0.9361324019374728,-14.107654880032717,15.17683816370799,-0.13528739864955064,0.21270174990048218,2.0,0.0,1.1011718230836205,1.1011718230836205
1856,1,0.021355758691106893,0.11614289417792278,-14.069665616620483,3.0,1.0,0.95300090381683,-14.069665616620483,14.512509730214227,-0.05455724890722813,0.11013683562731025,2.0,0.0,1.1011718230836205,1.1011718230836205
1857,1,0.017522621289891453,0.10518172400045583,-14.084743294405907,3.0,1.0,0.9987530139356275,-14.084743294405907,14.099441445105754,0.0037479730776102116,-0.03500102792304993,2.0,0.0,1.1011718230836205,1.1011718230836205
1858,1,0.07952320135860688,0.10222298810997345,-18.174321430128924,1.0,1.0,0.1202072383492117,-18.174321430128924,18.329810745014658,2.118538039482722,2.118538039482722,1.0,0.0,1.1011718230836205,1.1011718230836205
1859,1,0.0022156106661136415,0.12600429389015172,-17.687033020500188,3.0,1.0,1.0,-17.687033020500188,18.50049975884825,-0.19417489385281783,-1.2619521539291974,2.0,0.0,1.1011718230836205,1.1011718230836205
1860,1,0.015016756443216067,0.12467962031872454,-14.886638712967207,3.0,1.0,0.33724312384320826,-14.886638712967207,18.801872731001925,-0.7039927318693024,11.836977014158073,2.0,0.0,1.1011718230836205,1.1011718230836205
1861,1,0.013078747072337932,0.1054638778746319,-14.19523650413805,3.0,1.0,0.6167572862847075,-14.19523650413805,16.780564358755342,0.05378589434665315,1.0160910516531843,2.0,0.0,1.1011718230836205,1.1011718230836205
1862,1,0.02806103365749796,0.12820277837033972,-15.513902173270964,3.0,1.0,0.892002350553429,-15.513902173270964,16.32538533725034,-0.0717263334195195,0.3915517715434511,2.0,0.0,1.1011718230836205,1.1011718230836205
1863,1,0.011552766880529662,0.0953697571708314,-15.458369998036538,3.0,1.0,0.9938704173007258,-15.458369998036538,15.758791455079189,0.018559922833103926,-0.3137267519620863,2.0,0.0,1.1011718230836205,1.1011718230836205
1864,1,0.027620130531083007,0.11173208253410073,-14.085265341054352,3.0,1.0,0.9086258564701083,-14.085265341054352,15.673056280679653,-0.468898957314309,-0.468898957314309,2.0,0.0,1.1011718230836205,1.1011718230836205
1865,1,0.014900987929287252,0.10697300681200655,-14.048250933286813,3.0,1.0,1.0,-14.048250933286813,14.141213842975464,-0.014417102497375822,-0.03534315706844815,2.0,0.0,1.1011718230836205,1.1011718230836205
1866,1,0.014308185825668727,0.10305400186359952,-14.30987164608718,1.0,1.0,0.9322827781544886,-14.30987164608718,14.321353786860286,0.07011910027905799,0.07011910027905799,1.0,0.0,1.1011718230836205,1.1011718230836205
1867,1,0.01865776314373514,0.11366183948954618,-13.95524100723795,3.0,1.0,1.0,-13.95524100723795,14.259744676197116,-0.1025694123306451,-0.11007330173205077,2.0,0.0,1.1011718230836205,1.1011718230836205
1868,1,0.0108968208352923,0.10686002182334298,-14.27193663018707,3.0,1.0,0.7919909891350746,-14.27193663018707,15.087292938900916,0.15802338382667713,0.2786565056812229,2.0,0.0,1.1011718230836205,1.1011718230836205
1869,1,0.030184864500117876,0.10808951797611421,-14.216731333414213,3.0,1.0,1.0,-14.216731333414213,14.431607440839292,-0.011422660980811017,-0.052133249902908574,2.0,0.0,1.1011718230836205,1.1011718230836205
1870,1,0.013763314267315733,0.11467029174819808,-14.090707587199635,3.0,1.0,1.0,-14.090707587199635,14.210669116024356,-0.04535437001211129,-0.09754582378153209,2.0,0.0,1.1011718230836205,1.1011718230836205
1871,1,0.0098457132859562,0.11325929025662082,-14.321393732095663,3.0,1.0,0.9860459552537005,-14.321393732095663,14.357158276975246,0.042763601385050976,-0.04375613473519557,2.0,0.0,1.1011718230836205,1.1011718230836205
1872,1,0.0038093619951338376,0.11090620136398648,-15.628273621663098,3.0,1.0,0.9466280659159189,-15.628273621663098,15.825738637882663,0.17449125647241637,-0.4663130141563432,1.0,0.0,1.1011718230836205,1.1011718230836205
1873,1,0.0015727407350484594,0.118157865694348,-17.51044437616789,3.0,1.0,0.6225228979415997,-17.51044437616789,17.628427707619135,0.15803457634389062,4.286830326835151,1.0,0.0,1.1011718230836205,1.1011718230836205
1874,1,0.009942436459216527,0.09009282683897059,-16.733707828940673,3.0,1.0,0.7890757594535843,-16.733707828940673,19.51540789459432,0.27314424580669083,0.3235294407952942,2.0,0.0,1.1011718230836205,1.1011718230836205
1875,1,0.009942436459216527,0.09009282683897059,-16.733707828940673,1.0,1.0,0.7145508250737121,-16.733707828940673,18.27596693564388,0.0,0.336101150379033,1.0,0.0,1.1011718230836205,1.1011718230836205
1876,1,0.011305955836070471,0.09626612293072638,-15.321654360065324,3.0,1.0,1.0,-15.321654360065324,16.513161709271785,-0.3352189453901211,-0.7083411188294342,2.0,0.0,1.1011718230836205,1.1011718230836205
1877,1,0.031046462463225993,0.12801448839178153,-15.604559312868648,3.0,1.0,0.9748018953087993,-15.604559312868648,15.776559091240246,0.07860424966357371,-0.3860789103386857,2.0,0.0,1.1011718230836205,1.1011718230836205
1878,1,0.031046462463225993,0.12801448839178153,-15.604559312868648,1.0,1.0,0.0016444964140487858,-15.604559312868648,18.56236796848322,0.0,6.4103210729098805,1.0,0.0,1.1011718230836205,1.1011718230836205
1879,1,0.014867403416804783,0.11093188122715986,-13.974259208401744,3.0,1.0,0.999151839959862,-13.974259208401744,15.458485579446025,-0.4318551066304419,-0.4318551066304419,1.0,0.0,1.1011718230836205,1.1011718230836205
1880,1,0.023552062637368504,0.10836209091325337,-13.994450853374206,3.0,1.0,0.9275951226308523,-13.994450853374206,14.435508986288207,-0.020730502037210385,0.14799610097850113,2.0,0.0,1.1011718230836205,1.1011718230836205
1881,1,0.012455837218512638,0.10781137658963155,-14.12723316269096,3.0,1.0,0.9494616329915598,-14.12723316269096,14.228767600401664,0.04236072482025577,0.058950919037085825,2.0,0.0,1.1011718230836205,1.1011718230836205
1882,1,0.013635572892704747,0.13090552410767742,-15.88913517096042,3.0,1.0,0.7201751806132998,-15.88913517096042,16.87383683446311,0.4659530926209392,0.6292548261803574,2.0,0.0,1.1011718230836205,1.1011718230836205
1883,1,0.02978097966908499,0.0959152927110258,-15.38437811879861,3.0,1.0,1.0,-15.38437811879861,15.913617400734234,-0.14206958334983177,-0.5756744568582555,2.0,0.0,1.1011718230836205,1.1011718230836205
1884,1,0.03502666998297915,0.11330022549626823,-14.439474296037918,3.0,1.0,0.9060446623971724,-14.439474296037918,15.832888581203981,-0.22216856169642085,-0.22216856169642085,2.0,0.0,1.1011718230836205,1.1011718230836205
1885,1,0.009520001261483552,0.10989158782796152,-14.329638550303086,3.0,1.0,0.9948647900181671,-14.329638550303086,14.748127584840793,-0.08460247808878307,-0.10828720455240415,2.0,0.0,1.1011718230836205,1.1011718230836205
1886,1,0.03920619328789775,0.1053104285205171,-14.79623800777902,3.0,1.0,0.8945438230217616,-14.79623800777902,15.320198730723305,-0.20089259072039667,-0.20089259072039667,1.0,0.0,1.1011718230836205,1.1011718230836205
1887,1,0.00840878297646943,0.11226119572562386,-14.476266000029902,3.0,1.0,0.976306037732816,-14.476266000029902,15.250907016442008,-0.17699201110515972,-0.21023131488418834,2.0,0.0,1.1011718230836205,1.1011718230836205
1888,1,0.006471288355030699,0.11961233565715926,-15.183827774680761,3.0,1.0,0.8365407558059349,-15.183827774680761,15.222437466741233,0.14851089492727354,0.43443318310504786,1.0,0.0,1.1011718230836205,1.1011718230836205
1889,1,0.01167384633191815,0.10483214121409087,-14.318125246015505,3.0,1.0,0.9600114066772631,-14.318125246015505,15.479215284252549,-0.1509847271573843,-0.1509847271573843,2.0,0.0,1.1011718230836205,1.1011718230836205
1890,1,0.010397883811027119,0.12134908037699517,-14.77493993530091,3.0,1.0,0.8699950268654075,-14.77493993530091,15.274890728598137,0.09934781766396839,0.18808880259265948,2.0,0.0,1.1011718230836205,1.1011718230836205
1891,1,0.005756872060312103,0.10042418807823297,-15.54968035136643,3.0,1.0,0.743374161115612,-15.54968035136643,16.600104112100958,0.16240260993091127,0.46405997180788816,2.0,0.0,1.1011718230836205,1.1011718230836205
1892,1,0.013482646135456083,0.12393173453838381,-14.851739083619607,3.0,1.0,1.0,-14.851739083619607,15.824118075585108,-0.1122699051508107,-0.1618527349564225,2.0,0.0,1.1011718230836205,1.1011718230836205
1893,1,0.011374413224746954,0.12121226795250538,-14.679552019375691,3.0,1.0,0.6048597739215894,-14.679552019375691,18.166307509177646,-0.03926017409581206,1.5482981723947837,2.0,0.0,1.1011718230836205,1.1011718230836205
1894,1,0.036232208948821315,0.09561576779079613,-15.745163190248702,3.0,1.0,0.9028556141484031,-15.745163190248702,15.759722139619461,0.3445108806949744,0.3445108806949744,2.0,0.0,1.1011718230836205,1.1011718230836205
1895,1,0.02037614694838086,0.0986855575601569,-14.713320610988765,1.0,1.0,1.0,-14.713320610988765,15.525638417920236,-0.33779711609178165,-0.33779711609178165,1.0,0.0,1.1011718230836205,1.1011718230836205
1896,1,0.007377242615735078,0.10769452110013138,-14.676892627901971,3.0,1.0,0.8419327561699089,-14.676892627901971,15.6024162671154,0.0415687874785764,0.5682518579598899,2.0,0.0,1.1011718230836205,1.1011718230836205
1897,1,0.03954257583489959,0.09867659949701686,-15.456188300760944,3.0,1.0,0.8309000824332182,-15.456188300760944,16.391084344978236,-0.3369399712985839,-0.3369399712985839,1.0,0.0,1.1011718230836205,1.1011718230836205
1898,1,0.0060669547180638725,0.11895940959121915,-15.222395158187895,3.0,1.0,0.9685364097153482,-15.222395158187895,15.644527730461197,-0.014325784327597901,-0.20396304478643223,2.0,0.0,1.1011718230836205,1.1011718230836205
1899,1,0.021362695631474686,0.12577405996778124,-14.989126337029743,3.0,1.0,0.7869631400683476,-14.989126337029743,16.212539554928032,-0.14030896028256734,0.8654620457211166,2.0,0.0,1.1011718230836205,1.1011718230836205
1900,1,0.02022806910210229,0.11161376792274963,-13.920376805759048,3.0,1.0,1.0,-13.920376805759048,14.78822209525828,-0.3087173972418551,-0.3087173972418551,1.0,0.0,1.1011718230836205,1.1011718230836205
1901,1,0.019788507269596797,0.10191850903933823,-14.333628474476056,3.0,1.0,0.8783020049330741,-14.333628474476056,14.459460598171098,0.11758536325035962,0.14799935066005254,2.0,0.0,1.1011718230836205,1.1011718230836205
1902,1,0.007954699969298672,0.09912617391701246,-15.268959475727238,3.0,1.0,0.7680918592533951,-15.268959475727238,15.584710307799659,0.2829294214300191,0.3908409834698432,2.0,0.0,1.1011718230836205,1.1011718230836205
1903,1,0.006892618690294399,0.09762668323394373,-15.664465424843183,1.0,1.0,0.9267731277709911,-15.664465424843183,15.868943920035793,0.0760464814806614,0.0760464814806614,1.0,0.0,1.1011718230836205,1.1011718230836205
